yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2011,27,9464.0,2,5,OVERALL,21.8
2011,27,9487.0,2,6,OVERALL,36.0
2011,27,9724.0,2,7,OVERALL,30.2
2011,27,9839.0,2,8,OVERALL,24.4
2012,27,8357.0,1,2,OVERALL,24.3
2012,27,8357.0,1,3,OVERALL,37.0
2012,27,8669.0,2,8,OVERALL,20.5
2013,27,9323.0,1,2,OVERALL,24.6
2013,27,9323.0,1,3,OVERALL,36.8
2013,27,9062.0,0,0,OVERALL,38.6
2013,27,8957.0,0,1,OVERALL,20.5
2013,27,8905.0,2,5,OVERALL,23.3
2013,27,8911.0,2,6,OVERALL,38.8
2013,27,9116.0,2,7,OVERALL,31.8
2013,27,9218.0,2,8,OVERALL,22.5
2014,27,7064.0,1,2,OVERALL,26.4
2014,27,7064.0,1,3,OVERALL,36.6
2014,27,7493.0,2,8,OVERALL,19.6
2013,30,16250.0,1,2,OVERALL,29.6
2013,30,16250.0,1,3,OVERALL,35.9
2013,30,15949.0,0,0,OVERALL,39.7
2013,30,15700.0,0,1,OVERALL,23.3
2013,30,15730.0,2,4,OVERALL,50.1
2013,30,15635.0,2,5,OVERALL,18.8
2013,30,15630.0,2,6,OVERALL,30.8
2013,30,16021.0,2,7,OVERALL,28.4
2013,30,16158.0,2,8,OVERALL,25.3
2011,34,5205.0,1,2,OVERALL,24.5
2011,34,5205.0,1,3,OVERALL,35.7
2011,34,5056.0,0,0,OVERALL,36.9
2011,34,4955.0,0,1,OVERALL,24.4
2011,34,4787.0,2,5,OVERALL,21.3
2011,34,4805.0,2,6,OVERALL,33.8
2011,34,5006.0,2,7,OVERALL,30.1
2011,34,5100.0,2,8,OVERALL,24.3
2012,34,4592.0,1,2,OVERALL,26.2
2012,34,4592.0,1,3,OVERALL,36.3
2012,34,4837.0,2,8,OVERALL,21.3
2013,34,4871.0,1,2,OVERALL,26.2
2013,34,4871.0,1,3,OVERALL,38.6
2013,34,4720.0,0,0,OVERALL,35.6
2013,34,4636.0,0,1,OVERALL,20.8
2013,34,4595.0,2,5,OVERALL,23.9
2013,34,4735.0,2,7,OVERALL,32.8
2013,34,4616.0,2,6,OVERALL,33.5
2013,34,4799.0,2,8,OVERALL,23.7
2014,34,3555.0,1,2,OVERALL,27.7
2014,34,3555.0,1,3,OVERALL,35.8
2014,34,3754.0,2,8,OVERALL,22.5
2011,31,6049.0,1,2,OVERALL,26.2
2011,31,6049.0,1,3,OVERALL,35.4
2011,31,6061.0,0,0,OVERALL,30.3
2011,31,6006.0,0,1,OVERALL,17.6
2011,31,5875.0,2,5,OVERALL,22.3
2011,31,5929.0,2,6,OVERALL,34.3
2011,31,6071.0,2,7,OVERALL,30.4
2011,31,6168.0,2,8,OVERALL,22.5
2012,31,7182.0,1,2,OVERALL,27.3
2012,31,7182.0,1,3,OVERALL,34.9
2013,31,6010.0,2,8,OVERALL,22.4
2012,31,7508.0,2,8,OVERALL,20.0
2013,31,6141.0,1,2,OVERALL,26.7
2013,31,6141.0,1,3,OVERALL,35.0
2013,31,5968.0,0,0,OVERALL,33.8
2013,31,5862.0,0,1,OVERALL,16.8
2013,31,5690.0,2,5,OVERALL,22.7
2013,31,5728.0,2,6,OVERALL,34.8
2013,31,5905.0,2,7,OVERALL,32.6
2014,31,5730.0,1,2,OVERALL,27.4
2014,31,5730.0,1,3,OVERALL,36.2
2014,31,6174.0,2,8,OVERALL,19.3
2011,32,14130.0,1,2,OVERALL,23.7
2011,32,14130.0,1,3,OVERALL,37.8
2011,32,13825.0,0,0,OVERALL,33.9
2011,32,13598.0,0,1,OVERALL,22.2
2011,32,13464.0,2,5,OVERALL,23.1
2011,32,13528.0,2,6,OVERALL,33.1
2011,32,13971.0,2,7,OVERALL,31.7
2011,32,14194.0,2,8,OVERALL,26.4
2012,32,14477.0,1,2,OVERALL,24.6
2012,32,14477.0,1,3,OVERALL,36.9
2012,32,15732.0,2,8,OVERALL,24.9
2013,32,12256.0,1,2,OVERALL,26.3
2013,32,12256.0,1,3,OVERALL,36.5
2013,32,11889.0,0,0,OVERALL,35.3
2013,32,11615.0,0,1,OVERALL,21.4
2013,32,11606.0,2,4,OVERALL,50.5
2013,32,11509.0,2,5,OVERALL,21.6
2013,32,11551.0,2,6,OVERALL,32.2
2013,32,11905.0,2,7,OVERALL,32.0
2013,32,12049.0,2,8,OVERALL,26.8
2014,32,11955.0,1,2,OVERALL,26.9
2014,32,11955.0,1,3,OVERALL,36.3
2014,32,13025.0,2,8,OVERALL,23.3
2011,33,8981.0,1,2,OVERALL,26.3
2011,33,8981.0,1,3,OVERALL,35.8
2011,33,8744.0,0,0,OVERALL,38.0
2011,33,8618.0,0,1,OVERALL,21.9
2013,33,8512.0,2,8,OVERALL,24.3
2011,33,8657.0,2,4,OVERALL,52.2
2011,33,8582.0,2,5,OVERALL,22.3
2011,33,8628.0,2,6,OVERALL,33.1
2011,33,8761.0,2,7,OVERALL,31.5
2011,33,8864.0,2,8,OVERALL,25.3
2012,33,8385.0,1,2,OVERALL,27.1
2012,33,8385.0,1,3,OVERALL,35.7
2012,33,8773.0,2,8,OVERALL,21.8
2011,35,7276.0,2,8,OVERALL,26.3
2013,33,8914.0,1,2,OVERALL,26.4
2013,33,8914.0,1,3,OVERALL,36.3
2013,33,8448.0,0,0,OVERALL,39.2
2013,33,8228.0,0,1,OVERALL,21.5
2013,33,8200.0,2,5,OVERALL,23.1
2013,33,8232.0,2,6,OVERALL,34.8
2013,33,8402.0,2,7,OVERALL,32.0
2014,33,8284.0,1,2,OVERALL,28.4
2014,33,8284.0,1,3,OVERALL,36.4
2014,33,8927.0,2,8,OVERALL,23.3
2011,35,7222.0,1,2,OVERALL,24.5
2011,35,7222.0,1,3,OVERALL,35.8
2011,35,7165.0,0,0,OVERALL,33.9
2011,35,7059.0,0,1,OVERALL,23.0
2011,35,6924.0,2,4,OVERALL,51.5
2011,35,6835.0,2,5,OVERALL,21.5
2011,35,6876.0,2,6,OVERALL,32.0
2011,35,7164.0,2,7,OVERALL,30.1
2012,35,5700.0,1,2,OVERALL,23.6
2012,35,5700.0,1,3,OVERALL,37.0
2012,35,6045.0,2,8,OVERALL,24.7
2013,35,8465.0,1,2,OVERALL,25.4
2013,35,8465.0,1,3,OVERALL,35.9
2013,35,8116.0,0,0,OVERALL,34.5
2013,35,7947.0,0,1,OVERALL,22.0
2013,35,7758.0,2,4,OVERALL,47.3
2013,35,7658.0,2,5,OVERALL,19.4
2013,35,7681.0,2,6,OVERALL,29.1
2013,35,8023.0,2,7,OVERALL,30.1
2013,35,8164.0,2,8,OVERALL,26.7
2014,35,6325.0,1,2,OVERALL,27.0
2014,35,6325.0,1,3,OVERALL,34.1
2014,35,6845.0,2,8,OVERALL,25.9
2011,28,10790.0,1,2,OVERALL,29.1
2011,28,10790.0,1,3,OVERALL,36.0
2011,28,10774.0,0,0,OVERALL,40.8
2011,28,10545.0,0,1,OVERALL,21.9
2011,28,10651.0,2,4,OVERALL,46.8
2011,28,10547.0,2,5,OVERALL,18.3
2011,28,10577.0,2,6,OVERALL,28.2
2011,28,10979.0,2,7,OVERALL,27.7
2011,28,11130.0,2,8,OVERALL,26.7
2012,28,11113.0,1,2,OVERALL,29.6
2012,28,11113.0,1,3,OVERALL,36.2
2012,28,11889.0,2,8,OVERALL,24.9
2013,28,8292.0,1,2,OVERALL,29.4
2013,28,8292.0,1,3,OVERALL,36.7
2013,28,8139.0,0,0,OVERALL,42.3
2013,28,7975.0,0,1,OVERALL,22.4
2013,28,8073.0,2,4,OVERALL,48.6
2013,28,8008.0,2,5,OVERALL,19.1
2014,28,6621.0,1,2,OVERALL,29.7
2013,28,8024.0,2,6,OVERALL,29.1
2013,28,8305.0,2,7,OVERALL,27.9
2013,28,8401.0,2,8,OVERALL,26.6
2014,28,6621.0,1,3,OVERALL,35.9
2014,28,7281.0,2,8,OVERALL,23.2
2011,29,4982.0,1,2,OVERALL,27.8
2011,29,4982.0,1,3,OVERALL,36.0
2011,29,4958.0,0,0,OVERALL,39.1
2011,29,4892.0,0,1,OVERALL,27.1
2011,29,4841.0,2,4,OVERALL,47.3
2011,29,4788.0,2,5,OVERALL,18.0
2011,29,4802.0,2,6,OVERALL,26.1
2011,29,4974.0,2,7,OVERALL,27.4
2011,29,5042.0,2,8,OVERALL,27.1
2012,29,4625.0,1,2,OVERALL,29.7
2012,29,4625.0,1,3,OVERALL,36.6
2012,29,4873.0,2,8,OVERALL,23.8
2013,29,7413.0,1,2,OVERALL,31.0
2013,29,7413.0,1,3,OVERALL,36.6
2013,29,7249.0,0,0,OVERALL,40.3
2013,29,7141.0,0,1,OVERALL,27.4
2013,29,7100.0,2,4,OVERALL,45.3
2013,29,7031.0,2,5,OVERALL,16.4
2013,29,7066.0,2,6,OVERALL,25.9
2013,29,7288.0,2,7,OVERALL,27.0
2013,29,7380.0,2,8,OVERALL,27.6
2014,29,7269.0,1,2,OVERALL,32.2
2014,29,7269.0,1,3,OVERALL,36.6
2014,29,7764.0,2,8,OVERALL,21.3
2011,36,9339.0,1,2,OVERALL,29.6
2011,36,9339.0,1,3,OVERALL,36.2
2011,36,9245.0,0,0,OVERALL,40.5
2011,36,9089.0,0,1,OVERALL,26.0
2011,36,9031.0,2,4,OVERALL,51.6
2011,36,8913.0,2,5,OVERALL,21.4
2011,36,8942.0,2,6,OVERALL,32.9
2011,36,9331.0,2,7,OVERALL,30.4
2011,36,9472.0,2,8,OVERALL,27.0
2012,36,12319.0,1,2,OVERALL,30.1
2012,36,12319.0,1,3,OVERALL,35.2
2012,36,12996.0,2,8,OVERALL,25.3
2013,36,11260.0,1,2,OVERALL,30.4
2013,36,11260.0,1,3,OVERALL,34.7
2013,36,10934.0,0,0,OVERALL,41.6
2013,36,10734.0,0,1,OVERALL,26.3
2013,36,10746.0,2,4,OVERALL,49.5
2013,36,10964.0,2,7,OVERALL,28.3
2013,36,10615.0,2,5,OVERALL,19.0
2013,36,10686.0,2,6,OVERALL,31.6
2013,36,11117.0,2,8,OVERALL,28.5
2014,36,10313.0,1,2,OVERALL,32.6
2014,36,10313.0,1,3,OVERALL,34.1
2014,36,10904.0,2,8,OVERALL,25.0
2011,37,8159.0,1,2,OVERALL,31.1
2011,37,8159.0,1,3,OVERALL,34.3
2011,37,8068.0,0,0,OVERALL,50.2
2011,37,8015.0,0,1,OVERALL,26.8
2011,37,8125.0,2,4,OVERALL,44.8
2011,37,8089.0,2,5,OVERALL,16.2
2011,37,8236.0,2,7,OVERALL,23.8
2011,37,8099.0,2,6,OVERALL,27.1
2011,37,8283.0,2,8,OVERALL,31.2
2012,37,7719.0,1,2,OVERALL,32.2
2012,37,7719.0,1,3,OVERALL,35.6
2012,37,8014.0,2,8,OVERALL,28.3
2013,37,7875.0,1,2,OVERALL,32.5
2013,37,7875.0,1,3,OVERALL,35.4
2013,37,7667.0,0,0,OVERALL,50.4
2013,37,7532.0,0,1,OVERALL,25.3
2013,37,7625.0,2,4,OVERALL,43.9
2013,37,7579.0,2,5,OVERALL,15.8
2013,37,7582.0,2,6,OVERALL,27.4
2013,37,7764.0,2,7,OVERALL,24.3
2013,37,7831.0,2,8,OVERALL,33.0
2014,37,8009.0,1,2,OVERALL,33.0
2014,37,8009.0,1,3,OVERALL,35.2
2014,37,8444.0,2,8,OVERALL,28.3
2011,38,5959.0,1,2,OVERALL,26.7
2011,38,5959.0,1,3,OVERALL,34.8
2011,38,5843.0,0,0,OVERALL,32.0
2011,38,5707.0,0,1,OVERALL,15.3
2011,38,5513.0,2,5,OVERALL,23.4
2011,38,5501.0,2,6,OVERALL,40.7
2011,38,5797.0,2,7,OVERALL,30.9
2011,38,5899.0,2,8,OVERALL,19.8
2012,38,5056.0,1,2,OVERALL,27.3
2012,38,5056.0,1,3,OVERALL,33.8
2012,38,5292.0,2,8,OVERALL,16.3
2013,38,5668.0,1,2,OVERALL,26.5
2013,38,5668.0,1,3,OVERALL,33.4
2013,38,5365.0,0,0,OVERALL,33.4
2013,38,5239.0,0,1,OVERALL,16.3
2013,38,5109.0,2,5,OVERALL,24.8
2013,38,5124.0,2,6,OVERALL,42.8
2013,38,5302.0,2,7,OVERALL,31.6
2013,38,5407.0,2,8,OVERALL,18.5
2014,38,4919.0,1,2,OVERALL,27.9
2014,38,4919.0,1,3,OVERALL,33.8
2014,38,5214.0,2,8,OVERALL,16.5
2011,39,10850.0,1,2,OVERALL,28.6
2011,39,10850.0,1,3,OVERALL,36.0
2011,39,10722.0,0,0,OVERALL,36.1
2011,39,10542.0,0,1,OVERALL,23.9
2011,39,10401.0,2,4,OVERALL,49.4
2011,39,10282.0,2,5,OVERALL,18.8
2011,39,10317.0,2,6,OVERALL,29.9
2011,39,10700.0,2,7,OVERALL,27.8
2011,39,10879.0,2,8,OVERALL,26.2
2013,39,10857.0,1,2,OVERALL,30.0
2013,39,10857.0,1,3,OVERALL,34.5
2013,39,10431.0,0,0,OVERALL,37.5
2013,39,10564.0,2,8,OVERALL,26.3
2013,39,10230.0,0,1,OVERALL,24.7
2013,39,10110.0,2,4,OVERALL,47.8
2013,39,9988.0,2,5,OVERALL,18.5
2013,39,10014.0,2,6,OVERALL,29.3
2013,39,10407.0,2,7,OVERALL,29.1
2014,39,10374.0,1,2,OVERALL,30.2
2014,39,10374.0,1,3,OVERALL,33.9
2014,39,10977.0,2,8,OVERALL,23.3
2013,40,5762.0,1,2,OVERALL,27.9
2013,40,5762.0,1,3,OVERALL,38.7
2014,40,5743.0,1,2,OVERALL,28.3
2014,40,5743.0,1,3,OVERALL,37.6
2014,40,5988.0,2,8,OVERALL,40.6
2011,41,6182.0,1,2,OVERALL,25.4
2011,41,6182.0,1,3,OVERALL,37.1
2011,41,6210.0,0,0,OVERALL,32.9
2011,41,6125.0,0,1,OVERALL,20.7
2011,41,6065.0,2,4,OVERALL,48.7
2011,41,6001.0,2,5,OVERALL,19.5
2011,41,6042.0,2,6,OVERALL,29.1
2011,41,6190.0,2,7,OVERALL,28.5
2011,41,6283.0,2,8,OVERALL,26.2
2012,41,5188.0,1,2,OVERALL,25.7
2012,41,5188.0,1,3,OVERALL,37.2
2012,41,5465.0,2,8,OVERALL,23.6
2013,41,6191.0,1,2,OVERALL,27.3
2013,41,6191.0,1,3,OVERALL,37.3
2013,41,5903.0,0,0,OVERALL,35.3
2013,41,5737.0,0,1,OVERALL,21.4
2013,41,5689.0,2,4,OVERALL,49.1
2013,41,5602.0,2,5,OVERALL,19.6
2013,41,5651.0,2,6,OVERALL,30.2
2013,41,5795.0,2,7,OVERALL,29.5
2013,41,5922.0,2,8,OVERALL,26.9
2014,41,5969.0,1,2,OVERALL,27.0
2014,41,5969.0,1,3,OVERALL,35.5
2014,41,6436.0,2,8,OVERALL,22.5
2011,42,12352.0,1,2,OVERALL,30.8
2011,42,12352.0,1,3,OVERALL,35.0
2011,42,11940.0,0,0,OVERALL,44.4
2011,42,11794.0,0,1,OVERALL,27.3
2011,42,11820.0,2,4,OVERALL,50.0
2011,42,11691.0,2,5,OVERALL,18.5
2011,42,11752.0,2,6,OVERALL,30.6
2011,42,12181.0,2,7,OVERALL,27.6
2011,42,12365.0,2,8,OVERALL,27.2
2012,42,12210.0,1,2,OVERALL,31.6
2012,42,12210.0,1,3,OVERALL,34.5
2012,42,12777.0,2,8,OVERALL,25.1
2013,42,10227.0,1,2,OVERALL,31.7
2013,42,10227.0,1,3,OVERALL,34.7
2013,42,9859.0,0,0,OVERALL,45.2
2013,42,9645.0,0,1,OVERALL,26.8
2013,42,9637.0,2,4,OVERALL,49.1
2013,42,9545.0,2,5,OVERALL,18.6
2013,42,9577.0,2,6,OVERALL,30.4
2013,42,9943.0,2,7,OVERALL,27.0
2013,42,10067.0,2,8,OVERALL,26.9
2014,42,10393.0,1,2,OVERALL,32.1
2014,42,10393.0,1,3,OVERALL,35.0
2014,42,11009.0,2,8,OVERALL,25.3
2011,43,7820.0,1,2,OVERALL,28.1
2011,43,7820.0,1,3,OVERALL,36.3
2011,43,7893.0,0,0,OVERALL,39.6
2011,43,7737.0,0,1,OVERALL,26.3
2011,43,7839.0,2,4,OVERALL,46.1
2011,43,7796.0,2,5,OVERALL,16.0
2011,43,7807.0,2,6,OVERALL,25.3
2011,43,8000.0,2,7,OVERALL,26.1
2011,43,8045.0,2,8,OVERALL,27.0
2012,43,7433.0,1,2,OVERALL,28.1
2012,43,7433.0,1,3,OVERALL,37.9
2012,43,7874.0,2,8,OVERALL,22.5
2014,43,6960.0,1,2,OVERALL,29.8
2013,43,6531.0,1,2,OVERALL,29.9
2013,43,6531.0,1,3,OVERALL,37.1
2013,43,6524.0,0,0,OVERALL,39.3
2013,43,6409.0,0,1,OVERALL,24.5
2013,43,6388.0,2,5,OVERALL,18.4
2013,43,6503.0,2,7,OVERALL,27.7
2013,43,6397.0,2,6,OVERALL,35.4
2013,43,6553.0,2,8,OVERALL,23.8
2014,43,6960.0,1,3,OVERALL,35.4
2014,43,7399.0,2,8,OVERALL,21.2
2011,44,5575.0,1,2,OVERALL,29.2
2011,44,5575.0,1,3,OVERALL,37.3
2011,44,5367.0,0,0,OVERALL,46.3
2011,44,5221.0,0,1,OVERALL,25.4
2011,44,5266.0,2,4,OVERALL,39.0
2011,44,5153.0,2,5,OVERALL,12.7
2011,44,5209.0,2,6,OVERALL,22.7
2011,44,5469.0,2,7,OVERALL,20.6
2011,44,5606.0,2,8,OVERALL,35.1
2012,44,6613.0,1,2,OVERALL,31.1
2012,44,6613.0,1,3,OVERALL,34.2
2012,44,7048.0,2,8,OVERALL,28.6
2013,44,5452.0,1,2,OVERALL,33.7
2013,44,5452.0,1,3,OVERALL,34.7
2013,44,5046.0,0,0,OVERALL,44.8
2011,45,14225.0,2,8,OVERALL,27.2
2013,44,4895.0,0,1,OVERALL,24.3
2013,44,5002.0,2,4,OVERALL,37.7
2013,44,4959.0,2,5,OVERALL,12.2
2013,44,4977.0,2,6,OVERALL,20.6
2013,44,5146.0,2,7,OVERALL,19.6
2013,44,5196.0,2,8,OVERALL,37.2
2014,44,4793.0,1,2,OVERALL,31.2
2014,44,4793.0,1,3,OVERALL,35.9
2014,44,5139.0,2,8,OVERALL,26.8
2011,45,14024.0,1,2,OVERALL,30.4
2011,45,14024.0,1,3,OVERALL,35.4
2011,45,14026.0,0,0,OVERALL,40.3
2011,45,13796.0,0,1,OVERALL,21.8
2011,45,13692.0,2,4,OVERALL,48.2
2011,45,13548.0,2,5,OVERALL,19.0
2011,45,13599.0,2,6,OVERALL,27.6
2011,45,14043.0,2,7,OVERALL,28.3
2012,45,8530.0,1,2,OVERALL,29.2
2012,45,8530.0,1,3,OVERALL,35.9
2012,45,9113.0,2,8,OVERALL,27.2
2013,45,10085.0,1,2,OVERALL,30.9
2013,45,10085.0,1,3,OVERALL,35.3
2013,45,9823.0,0,0,OVERALL,42.7
2013,45,9557.0,0,1,OVERALL,21.5
2013,45,9672.0,2,4,OVERALL,42.1
2013,45,9584.0,2,5,OVERALL,17.6
2013,45,9607.0,2,6,OVERALL,24.8
2013,45,9974.0,2,7,OVERALL,28.4
2013,45,10100.0,2,8,OVERALL,30.1
2014,45,14058.0,1,2,OVERALL,31.9
2014,45,14058.0,1,3,OVERALL,35.9
2014,45,15394.0,2,8,OVERALL,27.6
2011,46,11918.0,1,2,OVERALL,24.4
2011,46,11918.0,1,3,OVERALL,34.5
2011,46,11873.0,0,0,OVERALL,34.9
2011,46,11692.0,0,1,OVERALL,19.8
2011,46,11651.0,2,5,OVERALL,22.5
2011,46,11702.0,2,6,OVERALL,33.6
2011,46,12004.0,2,7,OVERALL,32.3
2011,46,12163.0,2,8,OVERALL,18.9
2012,46,11683.0,1,2,OVERALL,24.3
2012,46,11683.0,1,3,OVERALL,33.5
2012,46,12403.0,2,8,OVERALL,16.5
2013,46,12027.0,1,2,OVERALL,24.1
2013,46,12027.0,1,3,OVERALL,35.0
2013,46,11769.0,0,0,OVERALL,36.5
2013,46,11616.0,0,1,OVERALL,20.4
2013,46,11459.0,2,5,OVERALL,22.4
2013,46,11504.0,2,6,OVERALL,33.5
2013,46,11749.0,2,7,OVERALL,32.3
2013,46,11937.0,2,8,OVERALL,20.6
2014,46,13965.0,1,2,OVERALL,25.7
2014,46,13965.0,1,3,OVERALL,33.8
2011,49,6924.0,2,8,OVERALL,21.0
2014,46,14993.0,2,8,OVERALL,16.8
2011,49,6771.0,1,2,OVERALL,25.4
2011,49,6771.0,1,3,OVERALL,34.3
2011,49,6822.0,0,0,OVERALL,31.4
2011,49,6697.0,0,1,OVERALL,18.1
2011,49,6648.0,2,5,OVERALL,21.6
2011,49,6674.0,2,6,OVERALL,39.9
2011,49,6835.0,2,7,OVERALL,29.0
2012,49,5791.0,1,2,OVERALL,23.7
2012,49,5791.0,1,3,OVERALL,36.6
2012,49,6048.0,2,8,OVERALL,17.2
2013,49,6106.0,1,2,OVERALL,24.7
2013,49,6106.0,1,3,OVERALL,37.2
2013,49,5975.0,0,0,OVERALL,32.8
2013,49,5857.0,0,1,OVERALL,16.5
2013,49,5735.0,2,5,OVERALL,23.0
2013,49,5745.0,2,6,OVERALL,39.1
2013,49,5905.0,2,7,OVERALL,30.3
2013,49,5986.0,2,8,OVERALL,20.5
2014,49,6068.0,1,2,OVERALL,24.8
2014,49,6068.0,1,3,OVERALL,35.4
2014,49,6458.0,2,8,OVERALL,19.0
2011,47,6151.0,1,2,OVERALL,29.2
2011,47,6151.0,1,3,OVERALL,34.1
2011,47,6057.0,0,0,OVERALL,38.4
2011,47,5977.0,0,1,OVERALL,22.2
2012,47,7388.0,2,8,OVERALL,22.5
2011,47,5915.0,2,4,OVERALL,52.4
2011,47,5848.0,2,5,OVERALL,22.7
2011,47,5837.0,2,6,OVERALL,33.6
2011,47,6105.0,2,7,OVERALL,33.4
2011,47,6199.0,2,8,OVERALL,25.0
2012,47,6948.0,1,2,OVERALL,27.4
2012,47,6948.0,1,3,OVERALL,36.2
2013,47,7941.0,1,2,OVERALL,27.2
2013,47,7941.0,1,3,OVERALL,36.8
2013,47,7639.0,0,0,OVERALL,37.4
2013,47,7507.0,0,1,OVERALL,21.4
2013,47,7483.0,2,4,OVERALL,51.9
2013,47,7401.0,2,5,OVERALL,22.6
2013,47,7425.0,2,6,OVERALL,32.1
2013,47,7663.0,2,7,OVERALL,32.4
2013,47,7767.0,2,8,OVERALL,25.5
2014,47,8879.0,1,2,OVERALL,28.5
2014,47,8879.0,1,3,OVERALL,36.3
2014,47,9452.0,2,8,OVERALL,23.5
2011,50,13896.0,1,2,OVERALL,26.5
2011,50,13896.0,1,3,OVERALL,34.5
2011,50,14155.0,0,0,OVERALL,35.0
2011,50,13994.0,0,1,OVERALL,18.8
2011,50,13906.0,2,5,OVERALL,21.0
2011,50,13909.0,2,6,OVERALL,34.0
2011,50,14349.0,2,7,OVERALL,30.6
2011,50,14469.0,2,8,OVERALL,22.0
2012,50,14540.0,1,2,OVERALL,26.8
2012,50,14540.0,1,3,OVERALL,35.4
2012,50,15305.0,2,8,OVERALL,19.0
2013,50,10554.0,1,2,OVERALL,27.2
2013,50,10554.0,1,3,OVERALL,34.3
2013,50,10592.0,0,0,OVERALL,36.6
2013,50,10412.0,0,1,OVERALL,18.2
2013,50,10304.0,2,5,OVERALL,21.9
2013,50,10356.0,2,6,OVERALL,35.9
2013,50,10590.0,2,7,OVERALL,31.5
2013,50,10734.0,2,8,OVERALL,20.0
2014,50,9444.0,1,2,OVERALL,27.3
2014,50,9444.0,1,3,OVERALL,36.1
2014,50,10074.0,2,8,OVERALL,18.1
2011,52,4958.0,1,2,OVERALL,32.4
2011,52,4958.0,1,3,OVERALL,36.5
2011,52,5024.0,0,0,OVERALL,47.2
2011,52,5037.0,0,1,OVERALL,26.2
2012,52,5408.0,2,8,OVERALL,31.0
2011,52,5096.0,2,4,OVERALL,43.0
2011,52,5074.0,2,5,OVERALL,12.7
2011,53,6553.0,2,8,OVERALL,25.5
2011,52,5077.0,2,6,OVERALL,26.1
2011,52,5213.0,2,7,OVERALL,20.2
2011,52,5238.0,2,8,OVERALL,35.1
2012,52,5125.0,1,2,OVERALL,33.8
2012,52,5125.0,1,3,OVERALL,34.5
2013,52,5636.0,1,2,OVERALL,35.1
2013,52,5636.0,1,3,OVERALL,33.7
2013,52,5596.0,0,0,OVERALL,46.0
2013,52,5534.0,0,1,OVERALL,24.2
2013,52,5587.0,2,4,OVERALL,47.6
2013,52,5566.0,2,5,OVERALL,12.7
2013,52,5549.0,2,6,OVERALL,31.3
2013,52,5752.0,2,7,OVERALL,18.6
2013,52,5769.0,2,8,OVERALL,31.4
2014,52,5846.0,1,2,OVERALL,35.7
2014,52,5846.0,1,3,OVERALL,34.0
2014,52,6190.0,2,8,OVERALL,28.7
2011,51,4941.0,1,2,OVERALL,27.7
2011,51,4941.0,1,3,OVERALL,36.2
2011,51,4862.0,0,0,OVERALL,35.6
2011,51,4803.0,0,1,OVERALL,26.0
2011,51,4658.0,2,5,OVERALL,22.3
2011,51,4658.0,2,6,OVERALL,35.4
2011,51,4774.0,2,7,OVERALL,29.2
2011,51,4858.0,2,8,OVERALL,22.7
2012,51,4966.0,1,2,OVERALL,29.7
2012,51,4966.0,1,3,OVERALL,36.8
2012,51,5290.0,2,8,OVERALL,20.4
2013,51,6188.0,1,2,OVERALL,29.8
2013,51,6188.0,1,3,OVERALL,36.7
2013,51,5857.0,0,0,OVERALL,37.8
2013,51,5788.0,0,1,OVERALL,25.8
2013,51,5595.0,2,5,OVERALL,20.9
2013,51,5606.0,2,6,OVERALL,31.9
2013,51,5724.0,2,7,OVERALL,29.8
2013,51,5823.0,2,8,OVERALL,23.8
2014,51,6655.0,1,2,OVERALL,31.2
2014,51,6655.0,1,3,OVERALL,36.2
2014,51,7036.0,2,8,OVERALL,21.2
2011,53,6565.0,1,2,OVERALL,25.0
2011,53,6565.0,1,3,OVERALL,36.3
2011,53,6463.0,0,0,OVERALL,38.2
2011,53,6403.0,0,1,OVERALL,22.4
2011,53,6283.0,2,5,OVERALL,21.2
2011,53,6282.0,2,6,OVERALL,33.0
2011,53,6492.0,2,7,OVERALL,29.6
2012,53,5976.0,1,2,OVERALL,24.6
2012,53,5976.0,1,3,OVERALL,38.7
2012,53,6260.0,2,8,OVERALL,21.1
2013,53,6147.0,1,2,OVERALL,27.8
2013,53,6147.0,1,3,OVERALL,36.6
2013,53,5938.0,0,0,OVERALL,40.9
2013,53,5819.0,0,1,OVERALL,20.1
2013,53,5727.0,2,5,OVERALL,20.5
2013,53,5747.0,2,6,OVERALL,35.7
2013,53,5958.0,2,7,OVERALL,28.6
2013,53,6055.0,2,8,OVERALL,25.1
2014,53,5973.0,1,2,OVERALL,29.5
2014,53,5973.0,1,3,OVERALL,35.2
2014,53,6396.0,2,8,OVERALL,22.1
2015,1,7124.0,0,0,OVERALL,48.3
2015,1,6938.0,0,1,OVERALL,27.8
2015,0,3364.0,0,0,OVERALL,41.0
2015,0,3322.0,0,1,OVERALL,18.9
2015,3,7068.0,0,0,OVERALL,39.7
2015,3,6905.0,0,1,OVERALL,20.5
2015,2,4642.0,0,0,OVERALL,49.6
2015,2,4526.0,0,1,OVERALL,28.1
2015,4,11086.0,0,0,OVERALL,35.8
2015,4,10846.0,0,1,OVERALL,18.6
2015,5,11563.0,0,0,OVERALL,35.8
2015,5,11360.0,0,1,OVERALL,17.8
2015,6,10532.0,0,0,OVERALL,35.5
2015,6,10352.0,0,1,OVERALL,19.5
2015,8,3670.0,0,0,OVERALL,38.2
2015,8,3570.0,0,1,OVERALL,20.7
2015,7,3472.0,0,0,OVERALL,37.1
2015,7,3413.0,0,1,OVERALL,19.1
2015,9,8642.0,0,0,OVERALL,39.0
