yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2011,3,414.0,1,3,AGEYR2534,36.7
2011,3,630.0,1,3,AGEYR3544,38.6
2011,3,940.0,1,3,AGEYR4554,41.9
2011,3,1288.0,1,3,AGEYR5564,39.3
2011,3,2454.0,1,3,AGEYR65PLUS,40.2
2011,3,2384.0,0,0,AGEYR65PLUS,25.9
2011,3,1354.0,0,0,AGEYR5564,35.8
2011,3,980.0,0,0,AGEYR4554,36.9
2011,3,659.0,0,0,AGEYR3544,38.0
2011,3,491.0,0,0,AGEYR2534,46.3
2011,3,237.0,0,0,AGEYR1824,47.3
2011,3,235.0,0,1,AGEYR1824,29.4
2011,3,489.0,0,1,AGEYR2534,22.4
2011,3,655.0,0,1,AGEYR3544,20.0
2011,3,969.0,0,1,AGEYR4554,17.3
2011,3,1324.0,0,1,AGEYR5564,19.0
2011,3,2331.0,0,1,AGEYR65PLUS,17.7
2011,3,235.0,2,7,AGEYR1824,42.0
2011,3,238.0,2,4,AGEYR1824,47.4
2011,3,478.0,2,4,AGEYR2534,53.4
2011,3,644.0,2,4,AGEYR3544,52.5
2011,3,960.0,2,4,AGEYR4554,53.0
2011,3,1304.0,2,4,AGEYR5564,47.9
2011,3,1358.0,2,8,AGEYR5564,31.0
2011,3,234.0,2,5,AGEYR1824,27.6
2011,3,476.0,2,5,AGEYR2534,29.9
2011,3,631.0,2,5,AGEYR3544,22.0
2011,3,941.0,2,5,AGEYR4554,27.3
2011,3,1293.0,2,5,AGEYR5564,18.7
2011,3,2340.0,2,5,AGEYR65PLUS,19.4
2011,3,237.0,2,6,AGEYR1824,29.3
2011,3,474.0,2,6,AGEYR2534,26.3
2011,3,643.0,2,6,AGEYR3544,28.5
2011,3,958.0,2,6,AGEYR4554,34.5
2011,3,1298.0,2,6,AGEYR5564,33.8
2011,3,2351.0,2,6,AGEYR65PLUS,45.2
2011,3,487.0,2,7,AGEYR2534,39.4
2011,3,644.0,2,7,AGEYR3544,29.4
2011,3,961.0,2,7,AGEYR4554,36.6
2011,3,1342.0,2,7,AGEYR5564,26.7
2011,3,2418.0,2,7,AGEYR65PLUS,22.9
2011,3,243.0,2,8,AGEYR1824,23.9
2011,3,493.0,2,8,AGEYR2534,21.7
2011,3,657.0,2,8,AGEYR3544,20.7
2011,3,983.0,2,8,AGEYR4554,22.2
2011,3,2463.0,2,8,AGEYR65PLUS,26.1
2012,3,348.0,1,2,AGEYR1824,16.2
2012,3,591.0,1,2,AGEYR2534,29.2
2012,3,684.0,1,2,AGEYR3544,30.4
2012,3,1001.0,1,2,AGEYR4554,27.6
2012,3,1462.0,1,2,AGEYR5564,30.3
2012,3,2805.0,1,2,AGEYR65PLUS,22.6
