yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2013,0,1152.0,2,4,EDUHSGRAD,50.8
2013,0,1217.0,2,4,EDUCOTEC,53.2
2013,0,224.0,2,5,EDUHS,16.6
2013,0,1129.0,2,5,EDUHSGRAD,19.6
2013,0,1202.0,2,5,EDUCOTEC,25.9
2013,0,1517.0,2,5,EDUCOGRAD,33.1
2013,0,227.0,2,6,EDUHS,30.2
2013,0,1145.0,2,6,EDUHSGRAD,33.8
2013,0,1212.0,2,6,EDUCOTEC,34.5
2013,0,1513.0,2,6,EDUCOGRAD,44.8
2013,0,1245.0,2,7,EDUCOTEC,36.9
2013,0,1557.0,2,7,EDUCOGRAD,42.5
2013,0,1159.0,2,7,EDUHSGRAD,30.4
2013,0,238.0,2,7,EDUHS,31.2
2013,0,245.0,2,8,EDUHS,34.9
2013,0,1190.0,2,8,EDUHSGRAD,26.9
2013,0,1266.0,2,8,EDUCOTEC,22.6
2013,0,1566.0,2,8,EDUCOGRAD,11.9
2014,0,218.0,1,2,EDUHS,32.8
2014,0,1060.0,1,2,EDUHSGRAD,28.3
2014,0,1217.0,1,2,EDUCOTEC,34.0
2014,0,1628.0,1,2,EDUCOGRAD,23.4
2014,0,218.0,1,3,EDUHS,36.3
2014,0,1060.0,1,3,EDUHSGRAD,34.8
2014,0,1217.0,1,3,EDUCOTEC,34.4
2014,0,1628.0,1,3,EDUCOGRAD,36.4
2014,0,231.0,2,8,EDUHS,34.4
2014,0,1113.0,2,8,EDUHSGRAD,23.8
2014,0,1288.0,2,8,EDUCOTEC,18.7
2014,0,1704.0,2,8,EDUCOGRAD,8.7
2011,3,536.0,1,2,EDUHS,36.2
2011,3,1655.0,1,2,EDUHSGRAD,25.2
2011,3,1898.0,1,2,EDUCOTEC,25.9
2011,3,2050.0,1,2,EDUCOGRAD,17.4
2011,3,525.0,1,3,EDUHS,34.5
2011,3,1622.0,1,3,EDUHSGRAD,37.3
2011,3,1850.0,1,3,EDUCOTEC,39.5
2011,3,1974.0,1,3,EDUCOGRAD,38.0
2011,3,2054.0,0,0,EDUCOGRAD,27.6
2011,3,1866.0,0,0,EDUCOTEC,36.8
2011,3,1624.0,0,0,EDUHSGRAD,44.1
2011,3,549.0,0,0,EDUHS,46.7
2011,3,527.0,0,1,EDUHS,28.2
2011,3,1602.0,0,1,EDUHSGRAD,27.4
2011,3,1832.0,0,1,EDUCOTEC,18.1
2011,3,2033.0,0,1,EDUCOGRAD,12.2
2011,3,529.0,2,4,EDUHS,35.7
2011,3,1626.0,2,4,EDUHSGRAD,47.5
2011,3,519.0,2,5,EDUHS,9.4
2011,3,1600.0,2,5,EDUHSGRAD,20.3
2011,3,1782.0,2,5,EDUCOTEC,26.3
2011,3,2003.0,2,5,EDUCOGRAD,34.5
2011,3,525.0,2,6,EDUHS,22.1
2011,3,1618.0,2,6,EDUHSGRAD,31.7
2011,3,1798.0,2,6,EDUCOTEC,34.3
2011,3,2008.0,2,6,EDUCOGRAD,39.7
2011,3,1836.0,2,7,EDUCOTEC,35.6
2011,3,2046.0,2,7,EDUCOGRAD,42.3
2011,3,1648.0,2,7,EDUHSGRAD,28.3
2011,3,546.0,2,7,EDUHS,17.3
2011,3,558.0,2,8,EDUHS,36.2
2011,3,1680.0,2,8,EDUHSGRAD,26.9
2011,3,1881.0,2,8,EDUCOTEC,23.3
2011,3,2066.0,2,8,EDUCOGRAD,14.3
2012,3,588.0,1,2,EDUHS,32.3
2012,3,1793.0,1,2,EDUHSGRAD,26.9
2012,3,2201.0,1,2,EDUCOTEC,25.3
2012,3,2350.0,1,2,EDUCOGRAD,22.3
2012,3,588.0,1,3,EDUHS,38.0
2012,3,1793.0,1,3,EDUHSGRAD,35.6
2012,3,2201.0,1,3,EDUCOTEC,35.4
2012,3,2350.0,1,3,EDUCOGRAD,36.4
2012,3,653.0,2,8,EDUHS,37.6
2012,3,1862.0,2,8,EDUHSGRAD,24.7
2012,3,2293.0,2,8,EDUCOTEC,20.4
2012,3,2447.0,2,8,EDUCOGRAD,13.7
2013,3,349.0,1,2,EDUHS,42.5
2013,3,1067.0,1,2,EDUHSGRAD,27.3
2013,3,1234.0,1,2,EDUCOTEC,24.9
2013,3,1362.0,1,2,EDUCOGRAD,19.2
2013,3,349.0,1,3,EDUHS,22.2
2013,3,1067.0,1,3,EDUHSGRAD,35.4
2013,3,1234.0,1,3,EDUCOTEC,37.1
2013,3,1362.0,1,3,EDUCOGRAD,39.4
2013,3,1183.0,0,0,EDUCOTEC,39.1
2013,3,1323.0,0,0,EDUCOGRAD,33.1
2013,3,337.0,0,0,EDUHS,41.9
2013,3,1008.0,0,0,EDUHSGRAD,44.6
2013,3,1310.0,0,1,EDUCOGRAD,14.7
2013,3,1173.0,0,1,EDUCOTEC,24.0
2013,3,324.0,0,1,EDUHS,29.8
2013,3,986.0,0,1,EDUHSGRAD,28.8
2013,3,985.0,2,4,EDUHSGRAD,49.1
2013,3,1155.0,2,4,EDUCOTEC,54.8
2013,3,329.0,2,4,EDUHS,38.4
2013,3,325.0,2,5,EDUHS,17.5
2013,3,972.0,2,5,EDUHSGRAD,17.6
2013,3,1131.0,2,5,EDUCOTEC,22.9
2013,3,1284.0,2,5,EDUCOGRAD,27.9
2013,3,981.0,2,6,EDUHSGRAD,34.7
2013,3,328.0,2,6,EDUHS,20.4
2013,3,1165.0,2,7,EDUCOTEC,33.5
2013,3,1142.0,2,6,EDUCOTEC,36.9
2013,3,1294.0,2,6,EDUCOGRAD,37.2
2013,3,1315.0,2,7,EDUCOGRAD,38.9
2013,3,341.0,2,7,EDUHS,22.1
2013,3,994.0,2,7,EDUHSGRAD,24.9
2013,3,347.0,2,8,EDUHS,44.4
2013,3,1018.0,2,8,EDUHSGRAD,28.6
2013,3,1199.0,2,8,EDUCOTEC,21.3
2013,3,1330.0,2,8,EDUCOGRAD,14.8
2014,3,1004.0,1,2,EDUHS,32.1
2014,3,3230.0,1,2,EDUHSGRAD,29.8
2014,3,4149.0,1,2,EDUCOTEC,32.1
2014,3,1004.0,1,3,EDUHS,36.1
2014,3,3230.0,1,3,EDUHSGRAD,33.7
2014,3,4149.0,1,3,EDUCOTEC,33.3
2014,3,1126.0,2,8,EDUHS,34.1
2014,3,3451.0,2,8,EDUHSGRAD,24.2
2014,3,4407.0,2,8,EDUCOTEC,20.4
2011,2,628.0,1,2,EDUHS,31.1
2011,2,1645.0,1,2,EDUHSGRAD,33.0
2011,2,1070.0,1,2,EDUCOTEC,31.0
2011,2,1175.0,1,2,EDUCOGRAD,26.4
2011,2,628.0,1,3,EDUHS,33.2
